id,text
p76-l14_20250321-114439,"{""id"": ""p76-l14_20250321-114439"", ""address"": ""Phường 3, Quận 5, Hồ Chí Minh"", ""area"": 20.0, ""price"": 4.5, ""describe"": ""\r\n    Đây là tin cho thuê phòng trọ tại địa chỉ 104/16 Nguyễn Trãi, Phường 3, Quận 5, Hồ Chí Minh. Phòng trọ có diện tích 20 m2, phù hợp cho sinh viên hoặc người đi làm. \r- Loại hình: Cho thuê phòng trọ.\r- Địa chỉ: 104/16 Nguyễn Trãi, Phường 3, Quận 5, Hồ Chí Minh.\r- Diện tích: 20 m2.\rGiấy tờ pháp lý: Đầy đủ.\r- Mức giá: 4,500,000 VNĐ.\r- Tiện ích: Thang máy, khóa vân tay an toàn, bãi xe miễn phí rộng rãi, WC nóng lạnh riêng từng phòng.\rNếu bạn có nhu cầu tìm kiếm một nơi ở tiện nghi, sạch sẽ, gần gũi thì đây là lựa chọn tuyệt vời. Vị trí căn phòng nằm trong khu vực giao thông thuận lợi, gần chợ, trường học và các dịch vụ tiện ích khác. \rLiên hệ ngay để biết thêm chi tiết về phòng trọ này! \rHotline: 09082982 ***Hiện số – Nguyễn Thành Trung\r\n""}"
p76-l1_20250321-114439,"{""id"": ""p76-l1_20250321-114439"", ""address"": ""Phường Long Trường, Thành phố Thủ Đức, Hồ Chí Minh"", ""area"": 28.0, ""price"": 3.3, ""describe"": ""\r\n    Khai trương CHDV siêu siêu xinh full nội thất nằm gần ĐH UFM, ĐH FPT, Khu CNC Q9 Vị trị gần: Gần UFM, FPT, khu CNC, Cách KCN cao, Samsung, Intel, FPT software… đại học FPT , hutech, Nguyễn tất thành 1km, cách trường, chợ, siêu thị trong bán kính 500m, … gần Lã xuân oai, lò lu, nguyễn duy trinh, \r—TIỆN ÍCH MIỄN PHÍ: \r• Giờ giấc TỰ DO, ra vào vân tay \r• Ban công riêng từng phòng thoáng mát \r• Có thang máy di chuyển • Máy giặt chung \r• An ninh 24/24 • Chỗ để xe rộng \r• Gần quán ăn, nhà thuốc, BHX, chợ,… \r————————————————————— \rĐ/c: 24 Võ Văn Hát, Q9  Contact: *** ( Ánh ) Để Được Tư Vấn Và Book Phòng.\r\n""}"
p76-l2_20250321-114439,"{""id"": ""p76-l2_20250321-114439"", ""address"": ""Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh"", ""area"": 65.0, ""price"": 15.0, ""describe"": ""\r\n    Căn hộ studio cho thuê tại vị trí đắc địa Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh. Đây là một lựa chọn lý tưởng cho những ai tìm kiếm không gian sống hiện đại và tiện nghi. \r- Diện tích: 65m2, thiết kế thông minh, không gian rộng rãi \r- Giá cho thuê: 15,000,000 VNĐ \r- Vị trí thuận lợi, gần trung tâm, dễ dàng di chuyển đến các khu vực lân cận \r- Tiện ích đầy đủ: giờ giấc tự do, khóa vân tay, camera an ninh giám sát 24/7 \rLiên hệ ngay để biết thêm chi tiết về căn hộ studio này nhé! \rHotline: 0787 531 ***Hiện số – lanngoc\r\n""}"
p76-l3_20250321-114439,"{""id"": ""p76-l3_20250321-114439"", ""address"": ""Phường Tân Hưng, Quận 7, Hồ Chí Minh"", ""area"": 28.0, ""price"": 4.4, ""describe"": ""\r\n    Nhà trọ này nằm ở Phường Tân Hưng, Quận 7, TP.HCM, diện tích 28m², đầy đủ nội thất như giường, tủ, bàn ghế, rất tiện lợi cho việc sinh hoạt. Giá cho thuê chỉ 4,4 triệu VND/tháng, có thể thuê linh hoạt ít nhất 1 năm.\r Điểm nổi bật là nhà trọ có không gian thoáng đãng và an ninh tốt, giúp đảm bảo sự thoải mái cho người thuê. \r Gần bệnh viện đa khoa Tân Hưng, công viên Cầu Rạch Ông và siêu thị Bách Hóa Xanh, dễ dàng tiếp cận các tiện ích.\r Liên hệ ngay để biết thêm chi tiết và đặt lịch xem nhà qua số điện thoại với Mai Đức Huy.\r\n""}"
p76-l4_20250321-114439,"{""id"": ""p76-l4_20250321-114439"", ""address"": ""Phường 12, Quận Bình Thạnh, Hồ Chí Minh"", ""area"": 30.0, ""price"": 3.5, ""describe"": ""\r\n    Chính chủ cho thuê phòng trọ - mới, full tiện nghi, giá rẻ cho sinh viên, công nhân & nhân viên văn phòng.\rPhòng mới 100%, có máy lạnh, không gian thoáng mát, sạch sẽ, thiết kế hiện đại, tối ưu hóa sự thoải mái.\rVị trí siêu thuận tiện:\rNằm gần các trục đường lớn như Nguyễn Thái Sơn, Phạm Văn Đồng, dễ dàng kết nối giữa Bình Thạnh, Quận 1, và Quận 3.\rChỉ 5 - 10 phút di chuyển đến trung tâm thành phố, cực kỳ phù hợp cho công nhân và nhân viên văn phòng làm việc tại Quận 1, Quận 3 đổ về Bình Thạnh để tiết kiệm chi phí thuê nhà.\rTiện ích xung quanh:\rGần siêu thị, chợ, cửa hàng tiện lợi và các dịch vụ cần thiết khác.\rGần các trường đại học:\rĐại học Công Nghiệp TP. HCM (Gò Vấp).\rĐại học HUTECH (Bình Thạnh).\rĐại học Ngoại Thương.\rĐại học Giao Thông Vận Tải.\rĐại học Mở TP. HCM.\rĐối tượng thuê phù hợp:\rSinh viên: Cần phòng tiện nghi, gần các trường học.\rCông nhân & nhân viên văn phòng: Làm việc tại Quận 1, Quận 3, muốn ở khu vực Bình Thạnh để tiết kiệm chi phí và thuận tiện đi lại.\rLiên hệ ngay để xem phòng: (Phúc).\r\n""}"
p76-l5_20250321-114439,"{""id"": ""p76-l5_20250321-114439"", ""address"": ""Thị trấn Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.0, ""describe"": ""\r\n    Cho thuê phòng tại nhà số 2266/14/29/5A Huỳnh Tấn Phát, xã Phú Xuân, huyện Nhà Bè\r- Diện tích mỗi phòng: Gồm 5 phòng lớn (5m x 6m), 2 phòng nhỏ (5m x 5m).\r- Hiện trạng: Nhà mới xây dựng khang trang 1 trệt, 2 lầu, 1 sân thượng. Mỗi phòng được trang bị đầy đủ nội thất như khách sạn gồm: Giường, máy lạnh, tủ lạnh, máy nước nóng NLMT, tủ quần áo, bàn ăn, tủ bếp, bếp điện từ, Wifi, camera an ninh, khóa vân tay, Không chung chủ, giờ giấc tự do 24/24.\rCó phòng sinh hoạt chung ở tầng thượng (5m x 20m) - không gian thoáng mát, yên tĩnh.\rĐồng hồ điện, nước riêng tính theo giá nhà nước quy định.\rThích hợp cho vợ chồng trẻ mới cưới, nhân viên văn phòng, viên chức và các anh chị kinh doanh tự do.\r- Hẻm xe hơi, xe hơi vào tận nhà, an ninh, yên tĩnh, xung quanh đầy đủ tiện ích.\r- Giá thuê: 4 triệu/1 phòng/1 tháng (phòng lớn) và 3 triệu đồng/1 phòng/1 tháng (phòng nhỏ).\rLIÊN HỆ:\rA. Quân ()\rĐ/c nhà: 2266/14/29/5A Huỳnh Tấn Phát, xã Phú Xuân, huyện Nhà Bè.\r\n""}"
p76-l6_20250321-114439,"{""id"": ""p76-l6_20250321-114439"", ""address"": ""Phường Phú Thuận, Quận 7, Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.3, ""describe"": ""\r\n    Cho thuê phòng đường Lê Thị Chợ Quận 7\rSẳn phòng ở liền\rDiện tích từ 14m²-25m2\rPhòng có cửa sổ to, thoáng mát. \rCó hệ thống bếp, máy lạnh.\rTiện ích xung quanh ko thiếu thứ gì, đặc biệt giáp ranh Phú Mỹ Hưng.\rKhu dân cư cao cấp, văn minh.\rĐặc biệt free tiền xe, free phí quản lý.\rNước 100k/ người\rĐiện 3,5/ kw\rDi chuyển bằng thang máy\rCó gác 3,3tr/ tháng( tầng 1)\rLiên hệ xem nhà: ( chính chủ)\r\n""}"
p76-l7_20250321-114439,"{""id"": ""p76-l7_20250321-114439"", ""address"": ""Phường 14, Quận Tân Bình, Hồ Chí Minh"", ""area"": 28.0, ""price"": 4.2, ""describe"": ""\r\n    Cho thuê phòng trọ studio cao cấp tại Bàu Cát 8, Phường 14, Tân Bình, Hồ Chí Minh. Đây là cơ hội lý tưởng dành cho sinh viên hoặc người đi làm với những tiện ích nổi bật:\r - Diện tích: 28 m2, phòng rộng rãi, thoáng mát\r- Giá thuê: 4,200,000 VNĐ\r- Nằm cách đại học Văn Hiến chỉ 800m, thuận tiện cho việc học và làm việc\r- Giờ giấc tự do, không chung chủ, bạn sẽ có không gian riêng tư thoải mái\r- Cung cấp đầy đủ tiện ích như giữ xe trong tòa nhà, khu vực sân phơi\r- Gần chợ, siêu thị, đáp ứng nhu cầu sinh hoạt hàng ngày\r Liên hệ ngay để không bỏ lỡ cơ hội thuê phòng trọ chính chủ này! Hotline: 0379 892 ***Hiện số – Green House Sài Gòn\r\n""}"
p76-l8_20250321-114439,"{""id"": ""p76-l8_20250321-114439"", ""address"": ""Phường 15, Quận Phú Nhuận, Hồ Chí Minh"", ""area"": 30.0, ""price"": 8.5, ""describe"": ""\r\n    Cho thuê phòng studio đầy đủ tiện nghi ngay trung tâm Hồ Chí Minh, phù hợp cho nhiều đối tượng.\r- Vị trí: Đường Huỳnh Văn Bánh, Phường 15, Phú Nhuận, Hồ Chí Minh.\r- Diện tích: 30m2 với giá thuê: 8,500,000 VNĐ.\r- Trang bị tiện nghi:x Thang máy, cửa vân tay đảm bảo an ninh.\r- Nội thất: máy giặt riêng, nhà mới sạch sẽ, được trang bị đầy đủ các thiết bị như tivi, lò vi sóng, sofa, bàn làm việc.\r- Khu vực gần trung tâm: thuận tiện di chuyển đến Quận 1, Quận 3, Tân Bình, Bình Thạnh, với nhiều tiện ích xung quanh.\rLiên hệ ngay để biết thêm chi tiết về phòng studio này! Hotline: 09674675 ***Hiện số – Kim Lân Green House.\r\n""}"
p76-l9_20250321-114439,"{""id"": ""p76-l9_20250321-114439"", ""address"": ""Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh"", ""area"": 25.0, ""price"": 2.6, ""describe"": ""\r\n    Đây là tin cho thuê phòng trọ tại địa chỉ 655 Lê Trọng Tấn, Tân Phú, Hồ Chí Minh. Phòng trọ có nhiều tiện ích nổi bật, không chung chủ và giờ giấc tự do, tạo không gian thoải mái cho bạn sinh sống. Những điểm nổi bật của phòng trọ bao gồm:\r- Vị trí: 655 Lê Trọng Tấn, Tây Thạnh, Tân Phú, Hồ Chí Minh.\r- Diện tích: 25 m2, phòng rộng rãi, thoáng mát và sạch sẽ.\r- Bảo vệ 24/24, an ninh được đảm bảo với hệ thống camera quan sát và ra vào bằng vân tay.\r- Hầm xe rộng rãi, tạp hoá và dịch vụ giặt sấy bên dưới sảnh.\rMức giá cho thuê chỉ 2,600,000 VNĐ, rất hợp lý cho một không gian sống tiện nghi. Đặc biệt, vị trí phòng trọ gần ĐH Công Thương và AEON, thuận tiện cho việc di chuyển đến các quận xung quanh như Tân Bình và Gò Vấp.\rLiên hệ ngay để biết thêm chi tiết về phòng trọ này! Hotline: 09665743 ***Hiện số – Chaune.\r\n""}"
p77-l10_20250321-114439,"{""id"": ""p77-l10_20250321-114439"", ""address"": ""Phường 26, Quận Bình Thạnh, Hồ Chí Minh"", ""area"": 40.0, ""price"": 6.0, ""describe"": ""\r\n    Chính chủ cho thuê phòng trọ với đầy đủ nội thất cơ bản tại địa chỉ 79/37 Quốc Lộ 13, phường 26, quận Bình Thạnh, TP.HCM.\r- Phòng 1: Diện tích 40m², có 2 giường ngủ, phù hợp cho 2-3 người, giá 6 triệu VNĐ.\r- Phòng 2: Diện tích 22m², chỉ dành cho 1 người, giá 3 triệu VNĐ.\r- Vị trí thuận tiện gần các trường Đại học Văn Lang, UEF, HUTECH, giúp bạn dễ dàng di chuyển tới các khu trung tâm như Bình Thạnh, Gò Vấp, Quận 1.\r- Liên hệ ngay với Dung để được tư vấn và xem phòng. Ưu tiên cho phụ nữ.\r\n""}"
p77-l11_20250321-114439,"{""id"": ""p77-l11_20250321-114439"", ""address"": ""Phường 13, Quận 3, Hồ Chí Minh"", ""area"": 36.0, ""price"": 5.0, ""describe"": ""\r\n     cho thuê phòng trọ với diện tích 36m2 tại đường Trần Quang Diệu, Phường 13, Quận 3, Hồ Chí Minh. Phòng trọ được trang bị đầy đủ nội thất như giường, bàn, ghế, tủ lạnh, máy nóng lạnh và máy lạnh, tạo không gian thoải mái cho người thuê. Phòng nằm ở lầu 5, với không gian riêng tư, yên tĩnh, có view đẹp và thông thoáng. Thời gian tự do, không chung chủ, có cửa vân tay và toilet riêng trong phòng. Điện giá 4.000 VNĐ/số, nước 25.000 VNĐ/khối, phí dịch vụ chỉ 200.000 VNĐ, bao gồm wifi, chỗ để xe và sử dụng máy giặt, máy sấy. Vị trí thuận lợi, gần chợ, siêu thị tiện lợi và các khu vực nhộn nhịp. Liên hệ ngay để biết thêm chi tiết về phòng trọ này! Hotline: 09099230 ***Hiện số – Trang\r\n""}"
p77-l12_20250321-114439,"{""id"": ""p77-l12_20250321-114439"", ""address"": ""Phường 15, Quận Phú Nhuận, Hồ Chí Minh"", ""area"": 28.0, ""price"": 5.7, ""describe"": ""\r\n     cho thuê phòng trọ tại đường Đào Duy Từ, Phường 15, Quận Phú Nhuận, Hồ Chí Minh. Phòng trọ có diện tích 28m², nằm trong khu vực thuận tiện đi lại đến Quận 1, Quận 3, Quận 10 và Tân Bình. Phòng đã được trang bị nội thất đầy đủ với ban công thoáng mát, mang lại không gian sống thoải mái cho bạn. \rThông tin chi tiết:\r- Loại hình: Cho thuê phòng trọ.\r- Vị trí: Đường Đào Duy Từ, Phường 15, Phú Nhuận, Hồ Chí Minh.\r- Diện tích: 28m².\rGiấy tờ pháp lý: Chọn.\r- Mức giá: 5,700,000 VNĐ.\r- Tiện ích: Điện 4k, nước 100k/ng, dịch vụ 200k/phòng, xe miễn phí 2 chiếc. Phù hợp cho 2-3 bạn ở chung. Đặc biệt, tháng đầu giá giảm còn 5 triệu 700.\rXung quanh có nhiều chợ, trường học, thuận tiện cho việc mua sắm và di chuyển. Liên hệ ngay để biết thêm chi tiết về phòng trọ này! \rHotline: 09145177 ***Hiện số – Khải Phan Hifriendz.\r\n""}"
p77-l13_20250321-114439,"{""id"": ""p77-l13_20250321-114439"", ""address"": ""Phường 12, Quận Tân Bình, Hồ Chí Minh"", ""area"": 40.0, ""price"": 5.7, ""describe"": ""\r\n    Cơ hội cho thuê phòng trọ mới, hiện đại tại quận Tân Bình, Hồ Chí Minh. \r- Vị trí: Đường Bàu Bàng, Phường 12, Tân Bình. \r- Diện tích: 40m2 với ban công và cửa sổ thoáng mát. \r- Nội thất mới 100% bao gồm máy lạnh, giường nệm cao cấp, bàn ăn, tủ lạnh và bếp riêng biệt. \r- Tiện ích: Thang máy, camera 24/7, an ninh đảm bảo.\r- Mức giá: 5,700,000 VNĐ cho một không gian sống đẳng cấp.\r- Đặc biệt, trong tuần khai trương sẽ có ưu đãi hấp dẫn. \rLiên hệ ngay để biết thêm chi tiết về phòng trọ này! \rHotline: 09021083 ***Hiện số – Qúy Đôn.\r\n""}"
p77-l14_20250321-114439,"{""id"": ""p77-l14_20250321-114439"", ""address"": ""Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh"", ""area"": 25.0, ""price"": 2.6, ""describe"": ""\r\n    Đây là tin cho thuê phòng trọ tại 655 Lê Trọng Tấn, Tân Phú, Hồ Chí Minh, nơi có nhiều tiện ích và an ninh tốt. Phòng trọ có thiết kế rộng rãi, sạch sẽ và thoáng mát, không chung chủ nên bạn có thể tự do hoạt động theo giờ mình thích. Tiện ích nổi bật bao gồm bảo vệ 24/24, ra vào bằng vân tay, hệ thống camera an ninh, hầm xe rộng rãi cùng với tạp hóa và dịch vụ giặt sấy ngay tại sảnh. Phòng có diện tích 25m2, phù hợp với nhu cầu sinh hoạt của sinh viên hoặc người đi làm.\r Thông tin chi tiết: \r- Loại hình: Cho thuê phòng trọ.\r- Vị trí: 655 Lê Trọng Tấn, Tây Thạnh, Tân Phú, Hồ Chí Minh.\r- Diện tích: 25 m2.\r- Mức giá: 2,600,000 VNĐ.\r Vị trí phòng trọ gần ĐH Công Thương và trung tâm mua sắm AEON giúp bạn dễ dàng di chuyển đến các khu vực lân cận như Tân Bình, Gò Vấp. Đây là lựa chọn hoàn hảo cho những ai cần một chỗ ở tiện nghi và an toàn. \r Liên hệ ngay để biết thêm chi tiết về phòng trọ này! \rHotline: 0966 574 ***Hiện số – Chaune\r\n""}"
p77-l2_20250321-114439,"{""id"": ""p77-l2_20250321-114439"", ""address"": ""Phường Phú Trung, Quận Tân Phú, Hồ Chí Minh"", ""area"": 15.0, ""price"": 2.5, ""describe"": ""\r\n    Đây là tin cho thuê phòng trọ tại 298/6 Khuông Việt, thuộc phường Phú Trung, quận Tân Phú, Hồ Chí Minh. Phòng trọ có diện tích 15m2, phù hợp với sinh viên và người đi làm. Phòng đã có nhà vệ sinh riêng bên trong, rất thuận tiện trong việc sinh hoạt hàng ngày. Hứa hẹn mang lại không gian sống thoải mái, yên tĩnh cho cư dân. \r - Loại hình: Cho thuê phòng trọ.\r- Vị trí: 298/6 Khuông Việt, Phú Trung, Tân Phú, Hồ Chí Minh.\r- Diện tích: 15m2.\r- Giấy tờ pháp lý: Đầy đủ.\r- Mức giá: 2,500,000 VNĐ.\r Với vị trí nằm trong khu vực dân cư đông đúc, gần nhiều tiện ích như siêu thị, quán ăn, trường học, và các khu vực vui chơi giải trí, cư dân có thể dễ dàng tiếp cận những dịch vụ cần thiết. \rLiên hệ ngay để biết thêm chi tiết về phòng trọ này! \rHotline: 09724074 ***Hiện số – Nguyen Van Can\r\n""}"
p77-l3_20250321-114439,"{""id"": ""p77-l3_20250321-114439"", ""address"": ""Phường Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh"", ""area"": 20.0, ""price"": 4.0, ""describe"": ""\r\n    Phòng trọ giá rẻ cho thuê ở vị trí thuận lợi tại 308 Đường Vành Đai Trong, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh. Với diện tích 19m², đến 20m² phòng trọ được trang bị đầy đủ nội thất, thích hợp cho những ai tìm kiếm một không gian sống tiện nghi.\r - Giá cho thuê giao động từ 3500k đến 4.000 triệu VND mỗi tháng. Tùy phòng và diện tích.\r- Phòng trọ có 1 PN và 1 WC.\r- Nội thất bao gồm điều hòa, tủ lạnh, giường và nhiều tiện nghi khác.\r- Thời gian cho thuê linh hoạt, tối thiểu 6 tháng.\r Địa điểm tiện ích xung quanh:\r- Gần bệnh viện Quốc tế City, bệnh viện Quốc tế Minh Anh.\r- Siêu thị Đồng giá Daiso Japan, Bách hóa xanh 131 Chiến lược và Bách hóa xanh 601 Tên Lửa.\r- Công viên Phú Lâm, Công viên Xanh, Công viên 1/6.\r- Trường Trung cấp Quang Trung, Trường Tiểu học An Lạc 3, Trường Mầm non Hương Sen.\r- Gần công ty bon chen.\r- Ngay nhà thờ phao lô.\r- Khu nhiều khách nước ngoài sinh sống.\r- Tiện ích xung quanh đầy đủ.\r- Qua siêu thị eon 5 phút.\r- Chợ kiến đức.\r Liên hệ ngay để biết thêm chi tiết qua số điện thoại hoặc liên hệ với Chị nhung hổ trợ xem phòng.\r\n""}"
p77-l4_20250321-114439,"{""id"": ""p77-l4_20250321-114439"", ""address"": ""Thị trấn Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh"", ""area"": 15.0, ""price"": 2.3, ""describe"": ""\r\n    Căn hộ dịch vụ - Livein Lê Văn Lương 1, Nhà Bè.\rĐịa chỉ: 1764 Đ. Lê Văn Lương, Nhơn Đức, Nhà Bè, Hồ Chí Minh.\rCách Đại học Mở CS3 200m, cách cầu Rạch Tôm 50m.\rGiá từ: 2tr3 - 3tr5.\rXu hướng Co - Living hiện đại:\rTạo không gian sống kết nối, xây dựng cộng đồng chia sẻ và gắn bó.\rGiảm gánh nặng tài chính nhờ chi phí hợp lý.\rTạo lối sống năng động, hiện đại, tối ưu tiện nghi mà vẫn duy trì sự riêng tư.\rTiện nghi vượt trội:\rPhòng cao cấp, đầy đủ nội thất.\rKhu dân cư an ninh, có camera giám sát 24/24.\rTự do giờ giấc, bảo vệ chuyên nghiệp 24/7.\rLiên hệ ngay: .\rKiểm tra phòng & đặt lịch xem: .\r\n""}"
